sample_index,t_s,recv_latency_ms,sequence_number,sample_counter,status,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm,fx_raw,fy_raw,fz_raw,tx_raw,ty_raw,tz_raw
705,2.825412290,0.000000,706,9566,0,0.23000000,3.04000000,-25.37000000,0.02000000,-0.08500000,0.07300000,2300,30400,-253700,2000,-8500,7300
706,2.829428473,0.000000,707,9570,0,0.24000000,3.07000000,-25.35000000,0.01700000,-0.08600000,0.07300000,2400,30700,-253500,1700,-8600,7300
707,2.833419538,0.000000,708,9574,0,0.25000000,3.04000000,-25.35000000,0.01899000,-0.08600000,0.07300000,2500,30400,-253500,1899,-8600,7300
708,2.837436682,0.000000,709,9578,0,0.21000000,3.02000000,-25.43000000,0.02200000,-0.08100000,0.07100000,2100,30200,-254300,2200,-8100,7100
709,2.841447665,0.000000,710,9582,0,0.16000000,3.02000000,-25.34000000,0.02300000,-0.07900000,0.07100000,1600,30200,-253400,2300,-7900,7100
710,2.845449741,0.000000,711,9586,0,0.20000000,3.04000000,-25.36000000,0.02100000,-0.08200000,0.07199000,2000,30400,-253600,2100,-8200,7199
711,2.849442650,0.000000,712,9590,0,0.17000000,3.04000000,-25.47000000,0.02400000,-0.07900000,0.07100000,1700,30400,-254700,2400,-7900,7100
712,2.853448182,0.000000,713,9594,0,0.17000000,3.02000000,-25.54000000,0.02600000,-0.07800000,0.07000000,1700,30200,-255400,2600,-7800,7000
713,2.857445419,0.000000,714,9598,0,0.17000000,3.06000000,-25.44000000,0.02400000,-0.07900000,0.07000000,1700,30600,-254400,2400,-7900,7000
714,2.861465319,0.000000,715,9602,0,0.20000000,3.09000000,-25.36000000,0.01899000,-0.08300000,0.07300000,2000,30900,-253600,1899,-8300,7300
715,2.865453729,0.000000,716,9606,0,0.19000000,3.04000000,-25.23000000,0.02200000,-0.08200000,0.07199000,1900,30400,-252300,2200,-8200,7199
716,2.869455014,0.000000,717,9610,0,0.17000000,3.02000000,-25.10000000,0.02100000,-0.08500000,0.07400000,1700,30200,-251000,2100,-8500,7400
717,2.873454404,0.000000,718,9614,0,0.22000000,3.07000000,-25.20990000,0.01600000,-0.08800000,0.07500000,2200,30700,-252099,1600,-8800,7500
718,2.877461600,0.000000,719,9618,0,0.21000000,3.06000000,-25.25000000,0.01600000,-0.09000000,0.07599000,2100,30600,-252500,1600,-9000,7599
719,2.881473194,0.000000,720,9622,0,0.17000000,3.02000000,-25.22000000,0.02100000,-0.08400000,0.07199000,1700,30200,-252200,2100,-8400,7199
720,2.885479718,0.000000,721,9626,0,0.17000000,3.02000000,-25.20000000,0.01899000,-0.08500000,0.07300000,1700,30200,-252000,1899,-8500,7300
721,2.889467989,0.000000,722,9630,0,0.23000000,3.05000000,-25.29000000,0.01600000,-0.08700000,0.07400000,2300,30500,-252900,1600,-8700,7400
722,2.893487257,0.000000,723,9634,0,0.22000000,3.03000000,-25.18000000,0.01700000,-0.08900000,0.07500000,2200,30300,-251800,1700,-8900,7500
723,2.897475737,0.000000,724,9638,0,0.24000000,3.02000000,-25.30000000,0.01600000,-0.08900000,0.07500000,2400,30200,-253000,1600,-8900,7500
724,2.901524290,0.000000,725,9642,0,0.17000000,2.99000000,-25.26000000,0.02300000,-0.08300000,0.07100000,1700,29900,-252600,2300,-8300,7100
725,2.905490920,0.000000,726,9646,0,0.15000000,2.99000000,-25.36000000,0.02600000,-0.08100000,0.07000000,1500,29900,-253600,2600,-8100,7000
726,2.909487025,0.000000,727,9650,0,0.17000000,3.00000000,-25.44000000,0.02400000,-0.08100000,0.07000000,1700,30000,-254400,2400,-8100,7000
727,2.913482689,0.000000,728,9654,0,0.20000000,3.02000000,-25.37000000,0.02100000,-0.08500000,0.07300000,2000,30200,-253700,2100,-8500,7300
728,2.917479806,0.000000,729,9658,0,0.20000000,3.02000000,-25.39000000,0.02100000,-0.08400000,0.07199000,2000,30200,-253900,2100,-8400,7199
729,2.921495507,0.000000,730,9662,0,0.20000000,3.02000000,-25.30000000,0.02200000,-0.08300000,0.07100000,2000,30200,-253000,2200,-8300,7100
730,2.925491853,0.000000,731,9666,0,0.23000000,3.03000000,-25.34000000,0.01899000,-0.08600000,0.07300000,2300,30300,-253400,1899,-8600,7300
731,2.929504458,0.000000,732,9670,0,0.23000000,3.04000000,-25.45990000,0.01799000,-0.08500000,0.07199000,2300,30400,-254599,1799,-8500,7199
732,2.933527954,0.000000,733,9674,0,0.22000000,3.02000000,-25.51000000,0.02000000,-0.08300000,0.07100000,2200,30200,-255100,2000,-8300,7100
733,2.937508860,0.000000,734,9678,0,0.19000000,3.03000000,-25.65000000,0.02500000,-0.07800000,0.06700000,1900,30300,-256500,2500,-7800,6700
734,2.941517950,0.000000,735,9682,0,0.21000000,3.02000000,-25.55000000,0.02300000,-0.08100000,0.06900000,2100,30200,-255500,2300,-8100,6900
735,2.945536396,0.000000,736,9686,0,0.20000000,3.05000000,-25.51000000,0.02100000,-0.08200000,0.07100000,2000,30500,-255100,2100,-8200,7100
736,2.949508947,0.000000,737,9690,0,0.16000000,3.04000000,-25.43000000,0.02300000,-0.08100000,0.07100000,1600,30400,-254300,2300,-8100,7100
737,2.953533635,0.000000,738,9694,0,0.12000000,3.01000000,-25.18000000,0.02500000,-0.07900000,0.07100000,1200,30100,-251800,2500,-7900,7100
738,2.957530041,0.000000,739,9698,0,0.18000000,3.02000000,-25.31000000,0.02100000,-0.08200000,0.07199000,1800,30200,-253100,2100,-8200,7199
739,2.961544199,0.000000,740,9702,0,0.19000000,3.02000000,-25.40000000,0.02000000,-0.08300000,0.07199000,1900,30200,-254000,2000,-8300,7199
740,2.965538841,0.000000,741,9706,0,0.18000000,3.05000000,-25.37000000,0.01799000,-0.08300000,0.07300000,1800,30500,-253700,1799,-8300,7300
741,2.969538673,0.000000,742,9710,0,0.14000000,3.05000000,-25.29000000,0.02100000,-0.08200000,0.07300000,1400,30500,-252900,2100,-8200,7300
742,2.973539697,0.000000,743,9714,0,0.17000000,3.06000000,-25.31000000,0.01899000,-0.08400000,0.07300000,1700,30600,-253100,1899,-8400,7300
743,2.977538978,0.000000,744,9718,0,0.22000000,3.05000000,-25.49000000,0.01799000,-0.08500000,0.07300000,2200,30500,-254900,1799,-8500,7300
744,2.981567503,0.000000,745,9722,0,0.16000000,3.03000000,-25.58000000,0.02500000,-0.07700000,0.06900000,1600,30300,-255800,2500,-7700,6900
745,2.985551285,0.000000,746,9726,0,0.25000000,3.06000000,-25.67000000,0.01899000,-0.08300000,0.07100000,2500,30600,-256700,1899,-8300,7100
746,2.989546879,0.000000,747,9730,0,0.23000000,3.07000000,-25.45990000,0.01700000,-0.08600000,0.07300000,2300,30700,-254599,1700,-8600,7300
747,2.993553714,0.000000,748,9734,0,0.27000000,3.10990000,-25.56000000,0.01300000,-0.08900000,0.07500000,2700,31099,-255600,1300,-8900,7500
748,2.997549218,0.000000,749,9738,0,0.25000000,3.08000000,-25.51000000,0.01500000,-0.08700000,0.07400000,2500,30800,-255100,1500,-8700,7400
749,3.001561243,0.000000,750,9742,0,0.27000000,3.09000000,-25.45000000,0.01300000,-0.09000000,0.07599000,2700,30900,-254500,1300,-9000,7599
750,3.005587364,0.000000,751,9746,0,0.28000000,3.10000000,-25.47000000,0.01200000,-0.09000000,0.07599000,2800,31000,-254700,1200,-9000,7599
751,3.009567769,0.000000,752,9750,0,0.23000000,3.09000000,-25.41000000,0.01400000,-0.08800000,0.07500000,2300,30900,-254100,1400,-8800,7500
752,3.013571889,0.000000,753,9754,0,0.25000000,3.07000000,-25.29000000,0.01400000,-0.08900000,0.07500000,2500,30700,-252900,1400,-8900,7500
753,3.017505406,0.000000,754,9758,0,0.18000000,3.06000000,-25.32000000,0.01799000,-0.08500000,0.07199000,1800,30600,-253200,1799,-8500,7199
754,3.021581902,0.000000,755,9762,0,0.19000000,3.07000000,-25.33000000,0.01700000,-0.08500000,0.07300000,1900,30700,-253300,1700,-8500,7300
755,3.025573118,0.000000,756,9766,0,0.19000000,3.04000000,-25.27000000,0.01700000,-0.08600000,0.07400000,1900,30400,-252700,1700,-8600,7400
756,3.029593939,0.000000,757,9770,0,0.15000000,3.05000000,-25.26000000,0.02200000,-0.08100000,0.07100000,1500,30500,-252600,2200,-8100,7100
757,3.033578282,0.000000,758,9774,0,0.17000000,3.04000000,-25.42000000,0.02200000,-0.08200000,0.07100000,1700,30400,-254200,2200,-8200,7100
758,3.037593612,0.000000,759,9778,0,0.21000000,3.02000000,-25.43000000,0.02100000,-0.08400000,0.07199000,2100,30200,-254300,2100,-8400,7199
759,3.041590959,0.000000,760,9782,0,0.24000000,3.04000000,-25.37000000,0.01600000,-0.08900000,0.07500000,2400,30400,-253700,1600,-8900,7500
760,3.045606661,0.000000,761,9786,0,0.20000000,3.01000000,-25.44000000,0.02200000,-0.08300000,0.07199000,2000,30100,-254400,2200,-8300,7199
761,3.049596654,0.000000,762,9790,0,0.16000000,2.98000000,-25.33000000,0.02400000,-0.08100000,0.07100000,1600,29800,-253300,2400,-8100,7100
762,3.053610793,0.000000,763,9794,0,0.17000000,3.01000000,-25.20990000,0.02300000,-0.08200000,0.07199000,1700,30100,-252099,2300,-8200,7199
763,3.057598472,0.000000,764,9798,0,0.17000000,2.99000000,-25.20000000,0.02300000,-0.08400000,0.07199000,1700,29900,-252000,2300,-8400,7199
764,3.061616027,0.000000,765,9802,0,0.18000000,3.01000000,-25.12990000,0.02100000,-0.08500000,0.07300000,1800,30100,-251299,2100,-8500,7300
765,3.065609196,0.000000,766,9806,0,0.14000000,2.99000000,-25.07000000,0.02400000,-0.08200000,0.07199000,1400,29900,-250700,2400,-8200,7199
766,3.069618576,0.000000,767,9810,0,0.17000000,3.00000000,-25.05000000,0.02000000,-0.08600000,0.07300000,1700,30000,-250500,2000,-8600,7300
767,3.073620702,0.000000,768,9814,0,0.20000000,3.01000000,-25.20990000,0.01899000,-0.08800000,0.07400000,2000,30100,-252099,1899,-8800,7400
768,3.077634390,0.000000,769,9818,0,0.15000000,3.02000000,-25.17000000,0.02400000,-0.08400000,0.07199000,1500,30200,-251700,2400,-8400,7199
769,3.081624083,0.000000,770,9822,0,0.17000000,3.03000000,-25.17000000,0.01899000,-0.08400000,0.07199000,1700,30300,-251700,1899,-8400,7199
770,3.085631789,0.000000,771,9826,0,0.22000000,3.05000000,-25.32000000,0.01799000,-0.08700000,0.07300000,2200,30500,-253200,1799,-8700,7300
771,3.089626993,0.000000,772,9830,0,0.22000000,3.06000000,-25.33000000,0.01799000,-0.08700000,0.07400000,2200,30600,-253300,1799,-8700,7400
772,3.093636723,0.000000,773,9834,0,0.30000000,3.06000000,-25.40000000,0.01300000,-0.09300000,0.07700000,3000,30600,-254000,1300,-9300,7700
773,3.097632146,0.000000,774,9838,0,0.19000000,2.99000000,-25.27000000,0.02100000,-0.08500000,0.07400000,1900,29900,-252700,2100,-8500,7400
774,3.101644111,0.000000,775,9842,0,0.15000000,3.00000000,-25.09000000,0.02100000,-0.08500000,0.07400000,1500,30000,-250900,2100,-8500,7400
775,3.105642239,0.000000,776,9846,0,0.16000000,3.01000000,-25.12000000,0.02000000,-0.08600000,0.07500000,1600,30100,-251200,2000,-8600,7500
776,3.109675965,0.000000,777,9850,0,0.15000000,3.03000000,-25.18000000,0.02100000,-0.08200000,0.07300000,1500,30300,-251800,2100,-8200,7300
777,3.113646993,0.000000,778,9854,0,0.18000000,3.05000000,-25.24000000,0.01899000,-0.08500000,0.07500000,1800,30500,-252400,1899,-8500,7500
778,3.117656473,0.000000,779,9858,0,0.15000000,3.01000000,-25.18000000,0.02200000,-0.08300000,0.07300000,1500,30100,-251800,2200,-8300,7300
779,3.121656815,0.000000,780,9862,0,0.16000000,3.00000000,-25.12990000,0.02200000,-0.08400000,0.07300000,1600,30000,-251299,2200,-8400,7300
780,3.125659642,0.000000,781,9866,0,0.21000000,3.03000000,-25.11000000,0.01600000,-0.08900000,0.07599000,2100,30300,-251100,1600,-8900,7599
781,3.129649816,0.000000,782,9870,0,0.19000000,3.04000000,-25.29000000,0.02000000,-0.08600000,0.07400000,1900,30400,-252900,2000,-8600,7400
782,3.133656451,0.000000,783,9874,0,0.17000000,3.02000000,-25.12000000,0.02000000,-0.08700000,0.07500000,1700,30200,-251200,2000,-8700,7500
783,3.137677963,0.000000,784,9878,0,0.14000000,3.01000000,-25.31000000,0.02600000,-0.07800000,0.07100000,1400,30100,-253100,2600,-7800,7100
784,3.141681723,0.000000,785,9882,0,0.13000000,3.01000000,-25.34000000,0.02600000,-0.07800000,0.07100000,1300,30100,-253400,2600,-7800,7100
785,3.145680843,0.000000,786,9886,0,0.17000000,3.03000000,-25.27000000,0.02000000,-0.08400000,0.07199000,1700,30300,-252700,2000,-8400,7199
786,3.149679462,0.000000,787,9890,0,0.22000000,3.07000000,-25.29000000,0.01700000,-0.08700000,0.07400000,2200,30700,-252900,1700,-8700,7400
787,3.153684063,0.000000,788,9894,0,0.20000000,3.03000000,-25.16000000,0.01799000,-0.08800000,0.07400000,2000,30300,-251600,1799,-8800,7400
788,3.157690908,0.000000,789,9898,0,0.22000000,3.05000000,-25.27000000,0.01799000,-0.08800000,0.07400000,2200,30500,-252700,1799,-8800,7400
789,3.161683807,0.000000,790,9902,0,0.21000000,3.05000000,-25.41000000,0.02000000,-0.08300000,0.07300000,2100,30500,-254100,2000,-8300,7300
790,3.165690141,0.000000,791,9906,0,0.20000000,3.06000000,-25.44000000,0.02000000,-0.08300000,0.07199000,2000,30600,-254400,2000,-8300,7199
791,3.169689181,0.000000,792,9910,0,0.24000000,3.05000000,-25.48000000,0.01799000,-0.08800000,0.07400000,2400,30500,-254800,1799,-8800,7400
792,3.173693963,0.000000,793,9914,0,0.26000000,3.07000000,-25.36000000,0.01300000,-0.09100000,0.07700000,2600,30700,-253600,1300,-9100,7700
793,3.177695137,0.000000,794,9918,0,0.23000000,3.04000000,-25.27000000,0.01600000,-0.08900000,0.07599000,2300,30400,-252700,1600,-8900,7599
794,3.181701220,0.000000,795,9922,0,0.17000000,3.01000000,-25.28000000,0.02400000,-0.08100000,0.07199000,1700,30100,-252800,2400,-8100,7199
795,3.185710119,0.000000,796,9926,0,0.20000000,3.01000000,-25.29000000,0.02200000,-0.08400000,0.07199000,2000,30100,-252900,2200,-8400,7199
796,3.189704561,0.000000,797,9930,0,0.21000000,3.03000000,-25.28000000,0.02000000,-0.08700000,0.07300000,2100,30300,-252800,2000,-8700,7300
797,3.193704934,0.000000,798,9934,0,0.18000000,3.00000000,-25.49000000,0.02900000,-0.07900000,0.06800000,1800,30000,-254900,2900,-7900,6800
798,3.197723200,0.000000,799,9938,0,0.13000000,2.98000000,-25.44000000,0.03000000,-0.07599000,0.06700000,1300,29800,-254400,3000,-7599,6700
799,3.201715498,0.000000,800,9942,0,0.12000000,3.00000000,-25.37990000,0.02700000,-0.07700000,0.06800000,1200,30000,-253799,2700,-7700,6800
800,3.205714508,0.000000,801,9946,0,0.17000000,3.01000000,-25.40000000,0.02200000,-0.08100000,0.07100000,1700,30100,-254000,2200,-8100,7100
801,3.209713478,0.000000,802,9950,0,0.20000000,3.02000000,-25.34000000,0.01799000,-0.08600000,0.07300000,2000,30200,-253400,1799,-8600,7300
802,3.213737154,0.000000,803,9954,0,0.20000000,3.00000000,-25.35000000,0.01899000,-0.08600000,0.07300000,2000,30000,-253500,1899,-8600,7300
803,3.217732568,0.000000,804,9958,0,0.19000000,3.03000000,-25.28000000,0.01799000,-0.08600000,0.07300000,1900,30300,-252800,1799,-8600,7300
804,3.221726198,0.000000,805,9962,0,0.22000000,3.03000000,-25.14000000,0.01500000,-0.08900000,0.07500000,2200,30300,-251400,1500,-8900,7500
805,3.225735298,0.000000,806,9966,0,0.26000000,3.07000000,-25.41000000,0.01500000,-0.08700000,0.07400000,2600,30700,-254100,1500,-8700,7400
806,3.229745168,0.000000,807,9970,0,0.26000000,3.07000000,-25.45000000,0.01400000,-0.08800000,0.07400000,2600,30700,-254500,1400,-8800,7400
807,3.233738678,0.000000,808,9974,0,0.25000000,3.07000000,-25.31000000,0.01400000,-0.09000000,0.07500000,2500,30700,-253100,1400,-9000,7500
808,3.237742547,0.000000,809,9978,0,0.24000000,3.06000000,-25.29000000,0.01600000,-0.08800000,0.07400000,2400,30600,-252900,1600,-8800,7400
809,3.241751406,0.000000,810,9982,0,0.17000000,3.02000000,-25.23000000,0.02200000,-0.08400000,0.07100000,1700,30200,-252300,2200,-8400,7100
810,3.245755917,0.000000,811,9986,0,0.17000000,3.02000000,-25.34000000,0.02400000,-0.08200000,0.07199000,1700,30200,-253400,2400,-8200,7199
811,3.249757702,0.000000,812,9990,0,0.17000000,3.01000000,-25.24000000,0.02200000,-0.08400000,0.07300000,1700,30100,-252400,2200,-8400,7300
812,3.253758987,0.000000,813,9994,0,0.16000000,3.01000000,-25.32000000,0.02200000,-0.08300000,0.07199000,1600,30100,-253200,2200,-8300,7199
813,3.257763017,0.000000,814,9998,0,0.17000000,3.01000000,-25.42000000,0.02200000,-0.08500000,0.07300000,1700,30100,-254200,2200,-8500,7300
814,3.261764120,0.000000,815,10002,0,0.15000000,3.03000000,-25.35000000,0.02500000,-0.08200000,0.07199000,1500,30300,-253500,2500,-8200,7199
815,3.265772238,0.000000,816,10006,0,0.16000000,3.03000000,-25.19000000,0.02100000,-0.08500000,0.07300000,1600,30300,-251900,2100,-8500,7300
816,3.269767230,0.000000,817,10010,0,0.19000000,3.05000000,-25.37000000,0.02200000,-0.08200000,0.07000000,1900,30500,-253700,2200,-8200,7000
817,3.273785397,0.000000,818,10014,0,0.14000000,3.03000000,-25.25000000,0.02300000,-0.08300000,0.07100000,1400,30300,-252500,2300,-8300,7100
818,3.277772435,0.000000,819,10018,0,0.18000000,3.07000000,-25.39000000,0.02000000,-0.08400000,0.07199000,1800,30700,-253900,2000,-8400,7199
819,3.281776955,0.000000,820,10022,0,0.19000000,3.04000000,-25.22000000,0.01899000,-0.08600000,0.07300000,1900,30400,-252200,1899,-8600,7300
820,3.285786556,0.000000,821,10026,0,0.14000000,3.05000000,-25.30000000,0.02600000,-0.07800000,0.07000000,1400,30500,-253000,2600,-7800,7000
821,3.289808408,0.000000,822,10030,0,0.16000000,3.04000000,-25.26000000,0.02100000,-0.08200000,0.07199000,1600,30400,-252600,2100,-8200,7199
822,3.293823218,0.000000,823,10034,0,0.13000000,3.00000000,-25.23000000,0.02400000,-0.08200000,0.07100000,1300,30000,-252300,2400,-8200,7100
823,3.297809354,0.000000,824,10038,0,0.17000000,3.02000000,-25.37990000,0.02300000,-0.08200000,0.07100000,1700,30200,-253799,2300,-8200,7100
824,3.301818984,0.000000,825,10042,0,0.22000000,3.07000000,-25.48000000,0.01700000,-0.08500000,0.07400000,2200,30700,-254800,1700,-8500,7400
825,3.305799099,0.000000,826,10046,0,0.23000000,3.07000000,-25.44000000,0.02000000,-0.08300000,0.07199000,2300,30700,-254400,2000,-8300,7199
826,3.309811405,0.000000,827,10050,0,0.18000000,3.07000000,-25.47000000,0.02400000,-0.07800000,0.07000000,1800,30700,-254700,2400,-7800,7000
827,3.313844980,0.000000,828,10054,0,0.16000000,3.04000000,-25.47000000,0.02700000,-0.07599000,0.06800000,1600,30400,-254700,2700,-7599,6800
828,3.317851844,0.000000,829,10058,0,0.18000000,3.03000000,-25.52000000,0.02600000,-0.07800000,0.06900000,1800,30300,-255200,2600,-7800,6900
829,3.321849201,0.000000,830,10062,0,0.18000000,3.01000000,-25.57000000,0.02500000,-0.07800000,0.07000000,1800,30100,-255700,2500,-7800,7000
830,3.325844064,0.000000,831,10066,0,0.19000000,3.01000000,-25.58000000,0.02300000,-0.08200000,0.07100000,1900,30100,-255800,2300,-8200,7100
831,3.329854696,0.000000,832,10070,0,0.17000000,2.99000000,-25.57000000,0.02700000,-0.07800000,0.06900000,1700,29900,-255700,2700,-7800,6900
832,3.333848407,0.000000,833,10074,0,0.11000000,3.00000000,-25.57000000,0.03000000,-0.07300000,0.06700000,1100,30000,-255700,3000,-7300,6700
833,3.337852446,0.000000,834,10078,0,0.14000000,3.01000000,-25.55000000,0.02700000,-0.07599000,0.06800000,1400,30100,-255500,2700,-7599,6800
834,3.341852609,0.000000,835,10082,0,0.15000000,3.00000000,-25.42000000,0.02500000,-0.07800000,0.06900000,1500,30000,-254200,2500,-7800,6900
835,3.345853522,0.000000,836,10086,0,0.16000000,3.00000000,-25.48000000,0.02600000,-0.07800000,0.06800000,1600,30000,-254800,2600,-7800,6800
836,3.349853484,0.000000,837,10090,0,0.16000000,3.00000000,-25.44000000,0.02600000,-0.07900000,0.06900000,1600,30000,-254400,2600,-7900,6900
837,3.353859277,0.000000,838,10094,0,0.15000000,3.01000000,-25.37000000,0.02400000,-0.08000000,0.07100000,1500,30100,-253700,2400,-8000,7100
838,3.357859139,0.000000,839,10098,0,0.15000000,3.01000000,-25.28000000,0.02300000,-0.08000000,0.07000000,1500,30100,-252800,2300,-8000,7000
839,3.361863830,0.000000,840,10102,0,0.17000000,2.99000000,-25.30000000,0.02400000,-0.08200000,0.07000000,1700,29900,-253000,2400,-8200,7000
840,3.365868261,0.000000,841,10106,0,0.15000000,3.03000000,-25.24000000,0.02500000,-0.08100000,0.07000000,1500,30300,-252400,2500,-8100,7000
841,3.369870277,0.000000,842,10110,0,0.19000000,3.04000000,-25.42000000,0.02400000,-0.08300000,0.07100000,1900,30400,-254200,2400,-8300,7100
842,3.373873014,0.000000,843,10114,0,0.23000000,3.06000000,-25.42000000,0.01899000,-0.08600000,0.07400000,2300,30600,-254200,1899,-8600,7400
843,3.377872575,0.000000,844,10118,0,0.17000000,3.04000000,-25.33000000,0.02400000,-0.08300000,0.07199000,1700,30400,-253300,2400,-8300,7199
844,3.381878288,0.000000,845,10122,0,0.18000000,3.04000000,-25.24000000,0.02200000,-0.08300000,0.07199000,1800,30400,-252400,2200,-8300,7199
845,3.385873431,0.000000,846,10126,0,0.15000000,3.03000000,-25.18000000,0.02200000,-0.08200000,0.07100000,1500,30300,-251800,2200,-8200,7100
846,3.389879675,0.000000,847,10130,0,0.19000000,3.03000000,-25.23000000,0.02000000,-0.08300000,0.07199000,1900,30300,-252300,2000,-8300,7199
847,3.393883594,0.000000,848,10134,0,0.17000000,3.03000000,-25.25000000,0.02100000,-0.08100000,0.07100000,1700,30300,-252500,2100,-8100,7100
848,3.397884268,0.000000,849,10138,0,0.14000000,2.99000000,-25.20990000,0.02500000,-0.08000000,0.07000000,1400,29900,-252099,2500,-8000,7000
849,3.401896412,0.000000,850,10142,0,0.18000000,3.01000000,-25.25000000,0.02100000,-0.08300000,0.07100000,1800,30100,-252500,2100,-8300,7100
850,3.405878371,0.000000,851,10146,0,0.21000000,3.00000000,-25.23000000,0.01799000,-0.08600000,0.07300000,2100,30000,-252300,1799,-8600,7300
851,3.409895265,0.000000,852,10150,0,0.23000000,3.02000000,-25.23000000,0.01600000,-0.08900000,0.07400000,2300,30200,-252300,1600,-8900,7400
852,3.413908612,0.000000,853,10154,0,0.18000000,2.99000000,-25.24000000,0.02100000,-0.08500000,0.07300000,1800,29900,-252400,2100,-8500,7300
853,3.417900268,0.000000,854,10158,0,0.21000000,3.04000000,-25.47000000,0.01799000,-0.08500000,0.07400000,2100,30400,-254700,1799,-8500,7400
854,3.421927211,0.000000,855,10162,0,0.20000000,3.05000000,-25.68000000,0.02300000,-0.08100000,0.07199000,2000,30500,-256800,2300,-8100,7199
855,3.425908799,0.000000,856,10166,0,0.22000000,3.05000000,-25.70990000,0.02200000,-0.08300000,0.07199000,2200,30500,-257099,2200,-8300,7199
856,3.429909512,0.000000,857,10170,0,0.22000000,3.07000000,-25.59000000,0.02100000,-0.08200000,0.07199000,2200,30700,-255900,2100,-8200,7199
857,3.433917529,0.000000,858,10174,0,0.24000000,3.04000000,-25.53000000,0.01899000,-0.08400000,0.07199000,2400,30400,-255300,1899,-8400,7199
858,3.437919565,0.000000,859,10178,0,0.22000000,3.04000000,-25.54000000,0.01899000,-0.08400000,0.07199000,2200,30400,-255400,1899,-8400,7199
859,3.441921361,0.000000,860,10182,0,0.25000000,3.06000000,-25.62000000,0.01700000,-0.08700000,0.07300000,2500,30600,-256200,1700,-8700,7300
860,3.445925561,0.000000,861,10186,0,0.27000000,3.01000000,-25.50000000,0.01899000,-0.08800000,0.07400000,2700,30100,-255000,1899,-8800,7400
861,3.449925573,0.000000,862,10190,0,0.22000000,3.02000000,-25.29000000,0.02000000,-0.08700000,0.07400000,2200,30200,-252900,2000,-8700,7400
862,3.453937047,0.000000,863,10194,0,0.19000000,3.01000000,-25.20990000,0.02100000,-0.08500000,0.07400000,1900,30100,-252099,2100,-8500,7400
863,3.457935345,0.000000,864,10198,0,0.16000000,3.03000000,-25.28000000,0.02500000,-0.08100000,0.07100000,1600,30300,-252800,2500,-8100,7100
864,3.461940417,0.000000,865,10202,0,0.16000000,3.01000000,-25.23000000,0.02400000,-0.08300000,0.07199000,1600,30100,-252300,2400,-8300,7199
865,3.465940229,0.000000,866,10206,0,0.16000000,3.01000000,-25.20000000,0.02300000,-0.08300000,0.07199000,1600,30100,-252000,2300,-8300,7199
866,3.469945060,0.000000,867,10210,0,0.14000000,3.01000000,-25.25000000,0.02800000,-0.07900000,0.06900000,1400,30100,-252500,2800,-7900,6900
867,3.473955722,0.000000,868,10214,0,0.19000000,3.03000000,-25.26000000,0.02300000,-0.08200000,0.07000000,1900,30300,-252600,2300,-8200,7000
868,3.477948210,0.000000,869,10218,0,0.20000000,3.00000000,-25.42000000,0.02400000,-0.08000000,0.06900000,2000,30000,-254200,2400,-8000,6900
869,3.481955496,0.000000,870,10222,0,0.24000000,2.99000000,-25.34000000,0.02000000,-0.08500000,0.07199000,2400,29900,-253400,2000,-8500,7199
870,3.485957852,0.000000,871,10226,0,0.25000000,3.01000000,-25.33000000,0.01799000,-0.08700000,0.07400000,2500,30100,-253300,1799,-8700,7400
871,3.489964817,0.000000,872,10230,0,0.25000000,3.03000000,-25.30000000,0.01899000,-0.08600000,0.07400000,2500,30300,-253000,1899,-8600,7400
872,3.493963176,0.000000,873,10234,0,0.20000000,3.00000000,-25.31000000,0.02300000,-0.08100000,0.07000000,2000,30000,-253100,2300,-8100,7000
873,3.497971204,0.000000,874,10238,0,0.19000000,2.97000000,-25.23000000,0.02300000,-0.08100000,0.07100000,1900,29700,-252300,2300,-8100,7100
874,3.501977608,0.000000,875,10242,0,0.15000000,2.96000000,-25.52000000,0.03200000,-0.07300000,0.06700000,1500,29600,-255200,3200,-7300,6700
875,3.505968834,0.000000,876,10246,0,0.18000000,2.98000000,-25.48000000,0.02800000,-0.07800000,0.07000000,1800,29800,-254800,2800,-7800,7000
876,3.509972312,0.000000,877,10250,0,0.21000000,3.00000000,-25.37990000,0.02500000,-0.08200000,0.07100000,2100,30000,-253799,2500,-8200,7100
877,3.513980309,0.000000,878,10254,0,0.22000000,3.01000000,-25.42000000,0.02300000,-0.08400000,0.07199000,2200,30100,-254200,2300,-8400,7199
878,3.517975542,0.000000,879,10258,0,0.22000000,3.02000000,-25.51000000,0.02300000,-0.08400000,0.07199000,2200,30200,-255100,2300,-8400,7199
879,3.522000190,0.000000,880,10262,0,0.16000000,3.02000000,-25.49000000,0.02700000,-0.08000000,0.07100000,1600,30200,-254900,2700,-8000,7100
880,3.526011704,0.000000,881,10266,0,0.16000000,3.02000000,-25.23000000,0.02500000,-0.08200000,0.07199000,1600,30200,-252300,2500,-8200,7199
881,3.530003351,0.000000,882,10270,0,0.15000000,3.01000000,-25.26000000,0.02500000,-0.08100000,0.07199000,1500,30100,-252600,2500,-8100,7199
882,3.534000848,0.000000,883,10274,0,0.16000000,3.04000000,-25.26000000,0.02100000,-0.08300000,0.07199000,1600,30400,-252600,2100,-8300,7199
